,label,body_text,body_text_clean,body_text_tokenized,body_text_nostop,body_text_lemmatized
5038,ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala,"['pls', 'clarify', 'back', 'if', 'an', 'open', 'return', 'ticket', 'that', 'i', 'have', 'can', 'be', 'preponed', 'for', 'me', 'to', 'go', 'back', 'to', 'kerala']","['pls', 'clarify', 'back', 'open', 'return', 'ticket', 'preponed', 'go', 'back', 'kerala']","['pls', 'clarify', 'back', 'open', 'return', 'ticket', 'preponed', 'go', 'back', 'kerala']"
5039,spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,Natalie 20F is inviting you to be her friend Reply YES165 or NO165 See her wwwSMSacunatalie2k9 STOP Send STOP FRND to 62468,"['natalie', '20f', 'is', 'inviting', 'you', 'to', 'be', 'her', 'friend', 'reply', 'yes165', 'or', 'no165', 'see', 'her', 'wwwsmsacunatalie2k9', 'stop', 'send', 'stop', 'frnd', 'to', '62468']","['natalie', '20f', 'inviting', 'friend', 'reply', 'yes165', 'no165', 'see', 'wwwsmsacunatalie2k9', 'stop', 'send', 'stop', 'frnd', '62468']","['natalie', '20f', 'inviting', 'friend', 'reply', 'yes165', 'no165', 'see', 'wwwsmsacunatalie2k9', 'stop', 'send', 'stop', 'frnd', '62468']"
5040,ham,She ran off with a younger man. we will make pretty babies together :),She ran off with a younger man we will make pretty babies together ,"['she', 'ran', 'off', 'with', 'a', 'younger', 'man', 'we', 'will', 'make', 'pretty', 'babies', 'together', '']","['ran', 'younger', 'man', 'make', 'pretty', 'babies', 'together', '']","['ran', 'younger', 'man', 'make', 'pretty', 'baby', 'together', '']"
5041,spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,Jamster To get your free wallpaper text HEART to 88888 now TC apply 16 only Need Help Call 08701213186,"['jamster', 'to', 'get', 'your', 'free', 'wallpaper', 'text', 'heart', 'to', '88888', 'now', 'tc', 'apply', '16', 'only', 'need', 'help', 'call', '08701213186']","['jamster', 'get', 'free', 'wallpaper', 'text', 'heart', '88888', 'tc', 'apply', '16', 'need', 'help', 'call', '08701213186']","['jamster', 'get', 'free', 'wallpaper', 'text', 'heart', '88888', 'tc', 'apply', '16', 'need', 'help', 'call', '08701213186']"
5042,ham,O ic lol. Should play 9 doors sometime yo,O ic lol Should play 9 doors sometime yo,"['o', 'ic', 'lol', 'should', 'play', '9', 'doors', 'sometime', 'yo']","['ic', 'lol', 'play', '9', 'doors', 'sometime', 'yo']","['ic', 'lol', 'play', '9', 'door', 'sometime', 'yo']"
5043,ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",Dunno my dad said he coming home 2 bring us out 4 lunch Yup i go w u lor I call u when i reach school lor,"['dunno', 'my', 'dad', 'said', 'he', 'coming', 'home', '2', 'bring', 'us', 'out', '4', 'lunch', 'yup', 'i', 'go', 'w', 'u', 'lor', 'i', 'call', 'u', 'when', 'i', 'reach', 'school', 'lor']","['dunno', 'dad', 'said', 'coming', 'home', '2', 'bring', 'us', '4', 'lunch', 'yup', 'go', 'w', 'u', 'lor', 'call', 'u', 'reach', 'school', 'lor']","['dunno', 'dad', 'said', 'coming', 'home', '2', 'bring', 'u', '4', 'lunch', 'yup', 'go', 'w', 'u', 'lor', 'call', 'u', 'reach', 'school', 'lor']"
5044,ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",We have sent JD for Customer Service cum Accounts Executive to ur mail id For details contact us,"['we', 'have', 'sent', 'jd', 'for', 'customer', 'service', 'cum', 'accounts', 'executive', 'to', 'ur', 'mail', 'id', 'for', 'details', 'contact', 'us']","['sent', 'jd', 'customer', 'service', 'cum', 'accounts', 'executive', 'ur', 'mail', 'id', 'details', 'contact', 'us']","['sent', 'jd', 'customer', 'service', 'cum', 'account', 'executive', 'ur', 'mail', 'id', 'detail', 'contact', 'u']"
5045,ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,Desires u going to doctor 4 liver And get a bit stylish Get ur hair managed Thats it,"['desires', 'u', 'going', 'to', 'doctor', '4', 'liver', 'and', 'get', 'a', 'bit', 'stylish', 'get', 'ur', 'hair', 'managed', 'thats', 'it']","['desires', 'u', 'going', 'doctor', '4', 'liver', 'get', 'bit', 'stylish', 'get', 'ur', 'hair', 'managed', 'thats']","['desire', 'u', 'going', 'doctor', '4', 'liver', 'get', 'bit', 'stylish', 'get', 'ur', 'hair', 'managed', 'thats']"
5046,ham,Hmmm.still we dont have opener?,Hmmmstill we dont have opener,"['hmmmstill', 'we', 'dont', 'have', 'opener']","['hmmmstill', 'dont', 'opener']","['hmmmstill', 'dont', 'opener']"
5047,ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,Yeah so basically any time next week you can get away from your mom amp get up before 3,"['yeah', 'so', 'basically', 'any', 'time', 'next', 'week', 'you', 'can', 'get', 'away', 'from', 'your', 'mom', 'amp', 'get', 'up', 'before', '3']","['yeah', 'basically', 'time', 'next', 'week', 'get', 'away', 'mom', 'amp', 'get', '3']","['yeah', 'basically', 'time', 'next', 'week', 'get', 'away', 'mom', 'amp', 'get', '3']"
5048,ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",Edison has rightly said A fool can ask more questions than a wise man can answer Now you know why all of us are speechless during ViVa GM,"['edison', 'has', 'rightly', 'said', 'a', 'fool', 'can', 'ask', 'more', 'questions', 'than', 'a', 'wise', 'man', 'can', 'answer', 'now', 'you', 'know', 'why', 'all', 'of', 'us', 'are', 'speechless', 'during', 'viva', 'gm']","['edison', 'rightly', 'said', 'fool', 'ask', 'questions', 'wise', 'man', 'answer', 'know', 'us', 'speechless', 'viva', 'gm']","['edison', 'rightly', 'said', 'fool', 'ask', 'question', 'wise', 'man', 'answer', 'know', 'u', 'speechless', 'viva', 'gm']"
5049,ham,I will vote for wherever my heart guides me,I will vote for wherever my heart guides me,"['i', 'will', 'vote', 'for', 'wherever', 'my', 'heart', 'guides', 'me']","['vote', 'wherever', 'heart', 'guides']","['vote', 'wherever', 'heart', 'guide']"
5050,ham,With my sis lor... We juz watched italian job.,With my sis lor We juz watched italian job,"['with', 'my', 'sis', 'lor', 'we', 'juz', 'watched', 'italian', 'job']","['sis', 'lor', 'juz', 'watched', 'italian', 'job']","['si', 'lor', 'juz', 'watched', 'italian', 'job']"
5051,ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",Tick tick tick  Where are you  I could die of loneliness you know  pouts stomps feet I need you ,"['tick', 'tick', 'tick', 'where', 'are', 'you', 'i', 'could', 'die', 'of', 'loneliness', 'you', 'know', 'pouts', 'stomps', 'feet', 'i', 'need', 'you', '']","['tick', 'tick', 'tick', 'could', 'die', 'loneliness', 'know', 'pouts', 'stomps', 'feet', 'need', '']","['tick', 'tick', 'tick', 'could', 'die', 'loneliness', 'know', 'pout', 'stomp', 'foot', 'need', '']"
5052,ham,Lmao you know me so well...,Lmao you know me so well,"['lmao', 'you', 'know', 'me', 'so', 'well']","['lmao', 'know', 'well']","['lmao', 'know', 'well']"
5053,spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,Double Mins  Double Txt  12 price Linerental on Latest Orange Bluetooth mobiles Call MobileUpd8 for the very latest offers 08000839402 or call2optoutLF56,"['double', 'mins', 'double', 'txt', '12', 'price', 'linerental', 'on', 'latest', 'orange', 'bluetooth', 'mobiles', 'call', 'mobileupd8', 'for', 'the', 'very', 'latest', 'offers', '08000839402', 'or', 'call2optoutlf56']","['double', 'mins', 'double', 'txt', '12', 'price', 'linerental', 'latest', 'orange', 'bluetooth', 'mobiles', 'call', 'mobileupd8', 'latest', 'offers', '08000839402', 'call2optoutlf56']","['double', 'min', 'double', 'txt', '12', 'price', 'linerental', 'latest', 'orange', 'bluetooth', 'mobile', 'call', 'mobileupd8', 'latest', 'offer', '08000839402', 'call2optoutlf56']"
5054,ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,Am on a train back from northampton so im afraid not Im staying skyving off today ho ho Will be around wednesday though Do you fancy the comedy club this week by the way,"['am', 'on', 'a', 'train', 'back', 'from', 'northampton', 'so', 'im', 'afraid', 'not', 'im', 'staying', 'skyving', 'off', 'today', 'ho', 'ho', 'will', 'be', 'around', 'wednesday', 'though', 'do', 'you', 'fancy', 'the', 'comedy', 'club', 'this', 'week', 'by', 'the', 'way']","['train', 'back', 'northampton', 'im', 'afraid', 'im', 'staying', 'skyving', 'today', 'ho', 'ho', 'around', 'wednesday', 'though', 'fancy', 'comedy', 'club', 'week', 'way']","['train', 'back', 'northampton', 'im', 'afraid', 'im', 'staying', 'skyving', 'today', 'ho', 'ho', 'around', 'wednesday', 'though', 'fancy', 'comedy', 'club', 'week', 'way']"
5055,ham,Goodnight da thangam I really miss u dear.,Goodnight da thangam I really miss u dear,"['goodnight', 'da', 'thangam', 'i', 'really', 'miss', 'u', 'dear']","['goodnight', 'da', 'thangam', 'really', 'miss', 'u', 'dear']","['goodnight', 'da', 'thangam', 'really', 'miss', 'u', 'dear']"
5056,ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,Hey next sun 1030 theres a basic yoga course at bugis We can go for that Pilates intro next sat Tell me what time you r free,"['hey', 'next', 'sun', '1030', 'theres', 'a', 'basic', 'yoga', 'course', 'at', 'bugis', 'we', 'can', 'go', 'for', 'that', 'pilates', 'intro', 'next', 'sat', 'tell', 'me', 'what', 'time', 'you', 'r', 'free']","['hey', 'next', 'sun', '1030', 'theres', 'basic', 'yoga', 'course', 'bugis', 'go', 'pilates', 'intro', 'next', 'sat', 'tell', 'time', 'r', 'free']","['hey', 'next', 'sun', '1030', 'there', 'basic', 'yoga', 'course', 'bugis', 'go', 'pilate', 'intro', 'next', 'sat', 'tell', 'time', 'r', 'free']"
5057,ham,"Geeeee ... Your internet is really bad today, eh ?",Geeeee  Your internet is really bad today eh ,"['geeeee', 'your', 'internet', 'is', 'really', 'bad', 'today', 'eh', '']","['geeeee', 'internet', 'really', 'bad', 'today', 'eh', '']","['geeeee', 'internet', 'really', 'bad', 'today', 'eh', '']"
5058,spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts Call MobileUpd8 08001950382 or Call2OptOut674,"['free', 'video', 'camera', 'phones', 'with', 'half', 'price', 'line', 'rental', 'for', '12', 'mths', 'and', '500', 'cross', 'ntwk', 'mins', '100', 'txts', 'call', 'mobileupd8', '08001950382', 'or', 'call2optout674']","['free', 'video', 'camera', 'phones', 'half', 'price', 'line', 'rental', '12', 'mths', '500', 'cross', 'ntwk', 'mins', '100', 'txts', 'call', 'mobileupd8', '08001950382', 'call2optout674']","['free', 'video', 'camera', 'phone', 'half', 'price', 'line', 'rental', '12', 'mths', '500', 'cross', 'ntwk', 'min', '100', 'txts', 'call', 'mobileupd8', '08001950382', 'call2optout674']"
5059,ham,I think i am disturbing her da,I think i am disturbing her da,"['i', 'think', 'i', 'am', 'disturbing', 'her', 'da']","['think', 'disturbing', 'da']","['think', 'disturbing', 'da']"
5060,ham,"Sorry, I'll call you  later. I am in meeting sir.",Sorry Ill call you  later I am in meeting sir,"['sorry', 'ill', 'call', 'you', 'later', 'i', 'am', 'in', 'meeting', 'sir']","['sorry', 'ill', 'call', 'later', 'meeting', 'sir']","['sorry', 'ill', 'call', 'later', 'meeting', 'sir']"
5061,ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,Havent stuck at orchard in my dads car Going 4 dinner now U leh So r they free tonight,"['havent', 'stuck', 'at', 'orchard', 'in', 'my', 'dads', 'car', 'going', '4', 'dinner', 'now', 'u', 'leh', 'so', 'r', 'they', 'free', 'tonight']","['havent', 'stuck', 'orchard', 'dads', 'car', 'going', '4', 'dinner', 'u', 'leh', 'r', 'free', 'tonight']","['havent', 'stuck', 'orchard', 'dad', 'car', 'going', '4', 'dinner', 'u', 'leh', 'r', 'free', 'tonight']"
5062,ham,Ok i also wan 2 watch e 9 pm show...,Ok i also wan 2 watch e 9 pm show,"['ok', 'i', 'also', 'wan', '2', 'watch', 'e', '9', 'pm', 'show']","['ok', 'also', 'wan', '2', 'watch', 'e', '9', 'pm', 'show']","['ok', 'also', 'wan', '2', 'watch', 'e', '9', 'pm', 'show']"
5063,ham,I dunno lei... Like dun haf...,I dunno lei Like dun haf,"['i', 'dunno', 'lei', 'like', 'dun', 'haf']","['dunno', 'lei', 'like', 'dun', 'haf']","['dunno', 'lei', 'like', 'dun', 'haf']"
5064,ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,But your brother transfered only  ltgt    ltgt  Pa,"['but', 'your', 'brother', 'transfered', 'only', 'ltgt', 'ltgt', 'pa']","['brother', 'transfered', 'ltgt', 'ltgt', 'pa']","['brother', 'transfered', 'ltgt', 'ltgt', 'pa']"
5065,ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,I calls you later Afternoon onwords mtnl service get problem in south mumbai I can hear you but you cannt listen me,"['i', 'calls', 'you', 'later', 'afternoon', 'onwords', 'mtnl', 'service', 'get', 'problem', 'in', 'south', 'mumbai', 'i', 'can', 'hear', 'you', 'but', 'you', 'cannt', 'listen', 'me']","['calls', 'later', 'afternoon', 'onwords', 'mtnl', 'service', 'get', 'problem', 'south', 'mumbai', 'hear', 'cannt', 'listen']","['call', 'later', 'afternoon', 'onwords', 'mtnl', 'service', 'get', 'problem', 'south', 'mumbai', 'hear', 'cannt', 'listen']"
5066,spam,83039 62735=å£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,83039 62735å£450 UK Break AccommodationVouchers terms  conditions apply 2 claim you mustprovide your claim number which is 15541 ,"['83039', '62735å', '450', 'uk', 'break', 'accommodationvouchers', 'terms', 'conditions', 'apply', '2', 'claim', 'you', 'mustprovide', 'your', 'claim', 'number', 'which', 'is', '15541', '']","['83039', '62735å', '450', 'uk', 'break', 'accommodationvouchers', 'terms', 'conditions', 'apply', '2', 'claim', 'mustprovide', 'claim', 'number', '15541', '']","['83039', '62735å', '450', 'uk', 'break', 'accommodationvouchers', 'term', 'condition', 'apply', '2', 'claim', 'mustprovide', 'claim', 'number', '15541', '']"
5067,ham,Talk to g and x about that,Talk to g and x about that,"['talk', 'to', 'g', 'and', 'x', 'about', 'that']","['talk', 'g', 'x']","['talk', 'g', 'x']"
5068,ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),Hai dear friends This is my new amp present number By Rajitha Raj Ranju,"['hai', 'dear', 'friends', 'this', 'is', 'my', 'new', 'amp', 'present', 'number', 'by', 'rajitha', 'raj', 'ranju']","['hai', 'dear', 'friends', 'new', 'amp', 'present', 'number', 'rajitha', 'raj', 'ranju']","['hai', 'dear', 'friend', 'new', 'amp', 'present', 'number', 'rajitha', 'raj', 'ranju']"
5069,spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie Moons Children in need song on ur mob Tell ur m8s Txt Tone charity to 8007 for Nokias or Poly charity for polys zed 08701417012 profit 2 charity,"['5p', '4', 'alfie', 'moons', 'children', 'in', 'need', 'song', 'on', 'ur', 'mob', 'tell', 'ur', 'm8s', 'txt', 'tone', 'charity', 'to', '8007', 'for', 'nokias', 'or', 'poly', 'charity', 'for', 'polys', 'zed', '08701417012', 'profit', '2', 'charity']","['5p', '4', 'alfie', 'moons', 'children', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'm8s', 'txt', 'tone', 'charity', '8007', 'nokias', 'poly', 'charity', 'polys', 'zed', '08701417012', 'profit', '2', 'charity']","['5p', '4', 'alfie', 'moon', 'child', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'm8s', 'txt', 'tone', 'charity', '8007', 'nokias', 'poly', 'charity', 'polys', 'zed', '08701417012', 'profit', '2', 'charity']"
5070,ham,As in different styles?,As in different styles,"['as', 'in', 'different', 'styles']","['different', 'styles']","['different', 'style']"
5071,spam,WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.,WIN a å£200 Shopping spree every WEEK Starting NOW 2 play text STORE to 88039 SkilGme TsCs08714740323 1Winawk age16 å£150perweeksub,"['win', 'a', 'å', '200', 'shopping', 'spree', 'every', 'week', 'starting', 'now', '2', 'play', 'text', 'store', 'to', '88039', 'skilgme', 'tscs08714740323', '1winawk', 'age16', 'å', '150perweeksub']","['win', 'å', '200', 'shopping', 'spree', 'every', 'week', 'starting', '2', 'play', 'text', 'store', '88039', 'skilgme', 'tscs08714740323', '1winawk', 'age16', 'å', '150perweeksub']","['win', 'å', '200', 'shopping', 'spree', 'every', 'week', 'starting', '2', 'play', 'text', 'store', '88039', 'skilgme', 'tscs08714740323', '1winawk', 'age16', 'å', '150perweeksub']"
5072,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,Gud ni8 dearslp welltake careswt dreamsMuah,"['gud', 'ni8', 'dearslp', 'welltake', 'careswt', 'dreamsmuah']","['gud', 'ni8', 'dearslp', 'welltake', 'careswt', 'dreamsmuah']","['gud', 'ni8', 'dearslp', 'welltake', 'careswt', 'dreamsmuah']"
5073,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,I want to sent  ltgt mesages today Thats y Sorry if i hurts,"['i', 'want', 'to', 'sent', 'ltgt', 'mesages', 'today', 'thats', 'y', 'sorry', 'if', 'i', 'hurts']","['want', 'sent', 'ltgt', 'mesages', 'today', 'thats', 'sorry', 'hurts']","['want', 'sent', 'ltgt', 'mesages', 'today', 'thats', 'sorry', 'hurt']"
